id,fullname,subject,age
62724,Prokhorov Ludwig,PE,34
62725,Stepanov Gordey,History,34
62726,Veselov Anton,Chemistry,45
62727,Prokhorov Ludwig,PE,78
62728,Stepanov Gordey,Algebra,78
62729,Boris Kulikov,PE,66
62730,Sukhanov Arsen,Biology,33
62731,Stepanov Gordey,Art,33
62732,Veselov Anton,Health,23
62733,Ilyin Mechislav,Art,33
62734,Komissarov Klim,PE,78
62735,Komissarov Klim,Art,34
62736,Komissarov Klim,History,78
62737,Bespalov Mitrofan,Biology,34
62738,Stepanov Gordey,Art,66
62739,Sukhanov Arsen,History,66
62740,Prokhorov Ludwig,History,33
62741,Rusakov Yuri,English,66
62742,Sukhanov Arsen,English,66
62743,Ilyin Mechislav,Biology,34
62744,Stepanov Gordey,Art,78
62745,Prokhorov Ludwig,History,34
62746,Boris Kulikov,Algebra,66
62747,Komissarov Klim,English,34
62748,Lobanov Ernest,Algebra,34
62749,Komissarov Klim,Health,34
62750,Rusakov Yuri,Geometry,66
62751,Ilyin Mechislav,Algebra,33
62752,Veselov Anton,English,23
62753,Rusakov Yuri,History,45
62754,Sukhanov Arsen,Biology,23
62755,Sukhanov Arsen,Algebra,78
62756,Boris Kulikov,PE,33
62757,Bespalov Mitrofan,History,45
62758,Veselov Anton,History,33
62759,Komissarov Klim,English,33
62760,Bespalov Mitrofan,Geometry,45
62761,Boris Kulikov,PE,45
62762,Sukhanov Arsen,Geography,34
62763,Bespalov Mitrofan,PE,33
62764,Stepanov Gordey,Biology,78
62765,Sukhanov Arsen,History,78
62766,Stepanov Gordey,Chemistry,66
62767,Bespalov Mitrofan,PE,45
62768,Ilyin Mechislav,Biology,66
62769,Sukhanov Arsen,Chemistry,78
62770,Boris Kulikov,Geography,34
62771,Sukhanov Arsen,English,78
62772,Boris Kulikov,PE,78
62773,Boris Kulikov,Health,23
62774,Sukhanov Arsen,History,34
62775,Bespalov Mitrofan,Algebra,23
62776,Stepanov Gordey,Geometry,34
62777,Sukhanov Arsen,Chemistry,78
62778,Stepanov Gordey,Geometry,45
62779,Veselov Anton,PE,45
62780,Bespalov Mitrofan,Geometry,78
62781,Bespalov Mitrofan,Geometry,33
62782,Rusakov Yuri,Art,66
62783,Veselov Anton,PE,66
62784,Veselov Anton,Chemistry,23
62785,Rusakov Yuri,English,78
62786,Lobanov Ernest,Geography,78
62787,Komissarov Klim,Chemistry,45
62788,Komissarov Klim,English,78
62789,Boris Kulikov,Chemistry,45
62790,Stepanov Gordey,Geometry,34
62791,Stepanov Gordey,History,34
62792,Prokhorov Ludwig,Algebra,78
62793,Ilyin Mechislav,Art,66
62794,Lobanov Ernest,Art,45
62795,Sukhanov Arsen,History,34
62796,Stepanov Gordey,Health,78
62797,Stepanov Gordey,Algebra,33
62798,Stepanov Gordey,Chemistry,33
62799,Stepanov Gordey,Biology,78
62800,Komissarov Klim,Biology,66
62801,Sukhanov Arsen,Chemistry,33
62802,Boris Kulikov,Biology,23
62803,Stepanov Gordey,History,23
62804,Boris Kulikov,History,33
62805,Prokhorov Ludwig,Art,78
62806,Boris Kulikov,PE,23
62807,Sukhanov Arsen,Algebra,23
62808,Stepanov Gordey,Geometry,45
62809,Ilyin Mechislav,Health,23
62810,Lobanov Ernest,English,45
62811,Boris Kulikov,Art,66
62812,Sukhanov Arsen,English,66
62813,Rusakov Yuri,PE,45
62814,Ilyin Mechislav,Health,66
62815,Lobanov Ernest,Chemistry,78
62816,Sukhanov Arsen,PE,78
62817,Sukhanov Arsen,Chemistry,33
62818,Ilyin Mechislav,Health,78
62819,Prokhorov Ludwig,Biology,45
62820,Ilyin Mechislav,Algebra,23
62821,Boris Kulikov,English,33
62822,Lobanov Ernest,Health,23
62823,Rusakov Yuri,PE,45
62824,Komissarov Klim,Biology,34
62825,Boris Kulikov,Biology,33
62826,Ilyin Mechislav,Geography,33
62827,Rusakov Yuri,Biology,45
62828,Prokhorov Ludwig,Chemistry,78
62829,Rusakov Yuri,Art,33
62830,Lobanov Ernest,Geography,78
62831,Komissarov Klim,Geography,66
62832,Sukhanov Arsen,Chemistry,33
62833,Stepanov Gordey,Health,45
62834,Ilyin Mechislav,Chemistry,34
62835,Rusakov Yuri,Geometry,34
62836,Rusakov Yuri,Chemistry,23
62837,Bespalov Mitrofan,Chemistry,45
62838,Prokhorov Ludwig,PE,66
62839,Bespalov Mitrofan,Chemistry,78
62840,Prokhorov Ludwig,Algebra,23
62841,Komissarov Klim,English,33
62842,Ilyin Mechislav,Health,45
62843,Veselov Anton,Geography,66
62844,Veselov Anton,History,66
62845,Lobanov Ernest,Geography,66
62846,Ilyin Mechislav,Geometry,45
62847,Veselov Anton,Health,45
62848,Bespalov Mitrofan,Geometry,78
62849,Rusakov Yuri,Geometry,23
62850,Sukhanov Arsen,Algebra,34
62851,Komissarov Klim,History,45
62852,Veselov Anton,Art,34
62853,Lobanov Ernest,Geography,66
62854,Prokhorov Ludwig,Algebra,66
62855,Lobanov Ernest,Geography,23
62856,Boris Kulikov,Chemistry,33
62857,Boris Kulikov,History,45
62858,Prokhorov Ludwig,Algebra,33
62859,Bespalov Mitrofan,Algebra,66
62860,Komissarov Klim,PE,34
62861,Sukhanov Arsen,Geometry,23
62862,Boris Kulikov,Geography,34
62863,Veselov Anton,English,33
62864,Bespalov Mitrofan,Health,78
62865,Boris Kulikov,English,45
62866,Boris Kulikov,History,34
62867,Ilyin Mechislav,Biology,33
62868,Komissarov Klim,History,78
62869,Prokhorov Ludwig,Geography,66
62870,Rusakov Yuri,History,34
62871,Komissarov Klim,Art,23
62872,Bespalov Mitrofan,PE,33
62873,Komissarov Klim,Geography,34
62874,Ilyin Mechislav,Geometry,66
62875,Boris Kulikov,History,78
62876,Stepanov Gordey,Art,23
62877,Ilyin Mechislav,Geometry,78
62878,Lobanov Ernest,Chemistry,45
62879,Lobanov Ernest,Geometry,66
62880,Prokhorov Ludwig,Biology,34
62881,Sukhanov Arsen,Chemistry,23
62882,Rusakov Yuri,Chemistry,23
62883,Stepanov Gordey,History,23
62884,Prokhorov Ludwig,English,33
62885,Sukhanov Arsen,Health,23
62886,Rusakov Yuri,Algebra,34
62887,Veselov Anton,Geography,33
62888,Prokhorov Ludwig,Geography,78
62889,Bespalov Mitrofan,Biology,66
62890,Boris Kulikov,History,33
62891,Ilyin Mechislav,Geometry,78
62892,Boris Kulikov,Biology,33
62893,Rusakov Yuri,Biology,23
62894,Ilyin Mechislav,Geometry,33
62895,Veselov Anton,Algebra,78
62896,Bespalov Mitrofan,Chemistry,45
62897,Sukhanov Arsen,Algebra,45
62898,Lobanov Ernest,PE,45
62899,Ilyin Mechislav,Geography,45
62900,Komissarov Klim,Chemistry,78
62901,Lobanov Ernest,Chemistry,34
62902,Komissarov Klim,English,66
62903,Sukhanov Arsen,PE,23
62904,Prokhorov Ludwig,Health,45
62905,Ilyin Mechislav,Art,66
62906,Veselov Anton,PE,23
62907,Sukhanov Arsen,Health,66
62908,Sukhanov Arsen,Geography,45
62909,Ilyin Mechislav,Geography,45
62910,Stepanov Gordey,PE,45
62911,Stepanov Gordey,History,34
62912,Prokhorov Ludwig,Geometry,33
62913,Rusakov Yuri,Geography,23
62914,Rusakov Yuri,English,33
62915,Sukhanov Arsen,English,33
62916,Bespalov Mitrofan,History,66
62917,Bespalov Mitrofan,English,23
62918,Komissarov Klim,PE,23
62919,Komissarov Klim,Biology,66
62920,Komissarov Klim,Biology,66
62921,Sukhanov Arsen,Biology,66
62922,Bespalov Mitrofan,Geography,66
62923,Bespalov Mitrofan,Algebra,23
62924,Ilyin Mechislav,Chemistry,23
62925,Boris Kulikov,English,78
62926,Stepanov Gordey,Health,34
62927,Rusakov Yuri,Geography,45
62928,Bespalov Mitrofan,English,23
62929,Komissarov Klim,Algebra,34
62930,Prokhorov Ludwig,History,33
62931,Rusakov Yuri,History,78
62932,Ilyin Mechislav,PE,78
62933,Stepanov Gordey,Algebra,34
62934,Rusakov Yuri,Health,66
62935,Prokhorov Ludwig,PE,34
62936,Sukhanov Arsen,PE,23
62937,Prokhorov Ludwig,English,23
62938,Bespalov Mitrofan,Geography,45
62939,Komissarov Klim,Algebra,66
62940,Prokhorov Ludwig,Chemistry,23
62941,Boris Kulikov,Art,78
62942,Komissarov Klim,PE,23
62943,Komissarov Klim,Algebra,33
62944,Veselov Anton,Health,45
62945,Sukhanov Arsen,Health,66
62946,Bespalov Mitrofan,Biology,23
62947,Stepanov Gordey,History,34
62948,Rusakov Yuri,Health,33
62949,Bespalov Mitrofan,Chemistry,33
62950,Stepanov Gordey,Art,34
62951,Rusakov Yuri,History,45
62952,Rusakov Yuri,Biology,23
62953,Ilyin Mechislav,History,34
62954,Ilyin Mechislav,Geometry,34
62955,Sukhanov Arsen,Algebra,45
62956,Bespalov Mitrofan,English,66
62957,Boris Kulikov,Art,66
62958,Komissarov Klim,Geography,23
62959,Stepanov Gordey,Art,33
62960,Bespalov Mitrofan,Art,23
62961,Sukhanov Arsen,English,66
62962,Rusakov Yuri,Chemistry,66
62963,Veselov Anton,English,33
62964,Komissarov Klim,PE,23
62965,Stepanov Gordey,Geography,78
62966,Veselov Anton,Algebra,45
62967,Bespalov Mitrofan,Health,34
62968,Ilyin Mechislav,Biology,34
62969,Komissarov Klim,PE,33
62970,Komissarov Klim,Geometry,78
62971,Sukhanov Arsen,Geography,45
62972,Rusakov Yuri,Biology,78
62973,Sukhanov Arsen,Chemistry,45
62974,Lobanov Ernest,Geography,34
62975,Prokhorov Ludwig,English,78
62976,Prokhorov Ludwig,Chemistry,34
62977,Komissarov Klim,Biology,34
62978,Lobanov Ernest,Health,33
62979,Ilyin Mechislav,Biology,78
62980,Bespalov Mitrofan,PE,33
62981,Ilyin Mechislav,English,66
62982,Prokhorov Ludwig,History,33
62983,Lobanov Ernest,History,33
62984,Veselov Anton,Geometry,45
62985,Veselov Anton,Health,78
62986,Boris Kulikov,PE,66
62987,Bespalov Mitrofan,Geography,23
62988,Prokhorov Ludwig,Health,33
62989,Veselov Anton,Art,66
62990,Prokhorov Ludwig,Geography,34
62991,Veselov Anton,PE,33
62992,Prokhorov Ludwig,History,34
62993,Komissarov Klim,History,45
62994,Boris Kulikov,Chemistry,23
62995,Ilyin Mechislav,PE,23
62996,Rusakov Yuri,English,34
62997,Sukhanov Arsen,Chemistry,33
62998,Prokhorov Ludwig,Health,33
62999,Boris Kulikov,PE,66
63000,Rusakov Yuri,PE,45
63001,Stepanov Gordey,Art,78
63002,Prokhorov Ludwig,Health,45
63003,Prokhorov Ludwig,English,34
63004,Komissarov Klim,English,78
63005,Komissarov Klim,Geometry,78
63006,Boris Kulikov,English,66
63007,Bespalov Mitrofan,Chemistry,45
63008,Boris Kulikov,Algebra,78
63009,Lobanov Ernest,English,78
63010,Veselov Anton,Art,66
63011,Komissarov Klim,Geography,66
63012,Boris Kulikov,Art,78
63013,Prokhorov Ludwig,Algebra,78
63014,Boris Kulikov,History,34
63015,Veselov Anton,Geography,34
63016,Sukhanov Arsen,History,78
63017,Sukhanov Arsen,Geometry,23
63018,Veselov Anton,Biology,23
63019,Veselov Anton,Chemistry,34
63020,Veselov Anton,Biology,78
63021,Rusakov Yuri,Algebra,33
63022,Sukhanov Arsen,Health,66
63023,Prokhorov Ludwig,PE,23
63024,Veselov Anton,Chemistry,33
63025,Stepanov Gordey,Geometry,23
63026,Ilyin Mechislav,Geometry,23
63027,Komissarov Klim,Chemistry,45
63028,Sukhanov Arsen,Geography,23
63029,Prokhorov Ludwig,PE,78
63030,Prokhorov Ludwig,Geometry,45
63031,Sukhanov Arsen,Algebra,66
63032,Boris Kulikov,Art,66
63033,Lobanov Ernest,Geometry,66
63034,Sukhanov Arsen,Geometry,66
63035,Ilyin Mechislav,History,33
63036,Komissarov Klim,Art,45
63037,Veselov Anton,Art,45
63038,Ilyin Mechislav,English,34
63039,Ilyin Mechislav,Art,23
63040,Bespalov Mitrofan,Geography,66
63041,Ilyin Mechislav,Health,33
63042,Bespalov Mitrofan,Geometry,78
63043,Stepanov Gordey,Chemistry,23
63044,Bespalov Mitrofan,Geometry,34
63045,Ilyin Mechislav,PE,45
63046,Bespalov Mitrofan,Biology,45
63047,Sukhanov Arsen,History,66
63048,Ilyin Mechislav,Algebra,23
63049,Veselov Anton,Art,45
63050,Bespalov Mitrofan,Algebra,34
63051,Komissarov Klim,Geometry,34
63052,Veselov Anton,Biology,66
63053,Stepanov Gordey,Geography,78
63054,Sukhanov Arsen,Chemistry,66
63055,Sukhanov Arsen,PE,23
63056,Lobanov Ernest,Health,23
63057,Komissarov Klim,Geography,66
63058,Bespalov Mitrofan,English,45
63059,Veselov Anton,Geometry,45
63060,Lobanov Ernest,English,23
63061,Ilyin Mechislav,English,78
63062,Rusakov Yuri,Biology,34
63063,Boris Kulikov,Chemistry,45
63064,Bespalov Mitrofan,PE,45
63065,Ilyin Mechislav,Health,33
63066,Boris Kulikov,Biology,78
63067,Veselov Anton,Algebra,23
63068,Veselov Anton,Biology,23
63069,Sukhanov Arsen,Biology,78
63070,Prokhorov Ludwig,Health,23
63071,Komissarov Klim,Geography,34
63072,Ilyin Mechislav,Art,34
63073,Ilyin Mechislav,Chemistry,45
63074,Stepanov Gordey,Geography,33
63075,Bespalov Mitrofan,Art,23
63076,Komissarov Klim,PE,45
63077,Prokhorov Ludwig,Health,33
63078,Stepanov Gordey,English,23
63079,Veselov Anton,Biology,78
63080,Lobanov Ernest,Algebra,34
63081,Bespalov Mitrofan,Biology,23
63082,Sukhanov Arsen,Chemistry,33
63083,Ilyin Mechislav,Geometry,23
63084,Rusakov Yuri,Algebra,66
63085,Rusakov Yuri,Chemistry,23
63086,Sukhanov Arsen,PE,78
63087,Boris Kulikov,Geometry,78
63088,Stepanov Gordey,History,34
63089,Sukhanov Arsen,Chemistry,78
63090,Ilyin Mechislav,Biology,66
63091,Bespalov Mitrofan,Geometry,33
63092,Ilyin Mechislav,Chemistry,78
63093,Lobanov Ernest,Chemistry,66
63094,Komissarov Klim,Biology,78
63095,Sukhanov Arsen,Geography,45
63096,Stepanov Gordey,History,34
63097,Veselov Anton,Geometry,33
63098,Veselov Anton,English,33
63099,Bespalov Mitrofan,Algebra,23
63100,Ilyin Mechislav,Health,34
63101,Prokhorov Ludwig,Health,33
63102,Ilyin Mechislav,Chemistry,33
63103,Stepanov Gordey,Geography,34
63104,Komissarov Klim,Art,23
63105,Komissarov Klim,English,33
63106,Veselov Anton,Art,78
63107,Prokhorov Ludwig,Biology,23
63108,Veselov Anton,Chemistry,45
63109,Stepanov Gordey,Geography,78
63110,Veselov Anton,Geography,33
63111,Bespalov Mitrofan,History,45
63112,Bespalov Mitrofan,Geometry,23
63113,Bespalov Mitrofan,Art,78
63114,Komissarov Klim,Health,33
63115,Sukhanov Arsen,English,23
63116,Lobanov Ernest,English,34
63117,Boris Kulikov,English,34
63118,Komissarov Klim,PE,23
63119,Rusakov Yuri,Algebra,23
63120,Lobanov Ernest,History,66
63121,Komissarov Klim,Art,34
63122,Ilyin Mechislav,Art,78
63123,Boris Kulikov,Art,66
63124,Bespalov Mitrofan,History,66
63125,Veselov Anton,History,23
63126,Komissarov Klim,Geography,66
63127,Sukhanov Arsen,Geography,34
63128,Sukhanov Arsen,History,34
63129,Prokhorov Ludwig,Biology,66
63130,Sukhanov Arsen,Art,23
63131,Veselov Anton,History,33
63132,Rusakov Yuri,Geometry,23
63133,Komissarov Klim,Biology,33
63134,Prokhorov Ludwig,Geography,33
63135,Sukhanov Arsen,Health,23
63136,Veselov Anton,PE,78
63137,Boris Kulikov,PE,33
63138,Ilyin Mechislav,Chemistry,33
63139,Lobanov Ernest,History,33
63140,Boris Kulikov,Algebra,66
63141,Prokhorov Ludwig,Geography,34
63142,Komissarov Klim,Geography,34
63143,Ilyin Mechislav,Chemistry,78
63144,Boris Kulikov,Health,33
63145,Stepanov Gordey,Geography,34
63146,Lobanov Ernest,Health,34
63147,Rusakov Yuri,Algebra,33
63148,Lobanov Ernest,History,78
63149,Sukhanov Arsen,Art,23
63150,Veselov Anton,English,66
63151,Komissarov Klim,Algebra,78
63152,Rusakov Yuri,Health,34
63153,Prokhorov Ludwig,Geometry,78
63154,Stepanov Gordey,Art,23
63155,Veselov Anton,Health,78
63156,Sukhanov Arsen,History,66
63157,Prokhorov Ludwig,Geometry,78
63158,Prokhorov Ludwig,Biology,34
63159,Stepanov Gordey,Chemistry,45
63160,Bespalov Mitrofan,History,33
63161,Ilyin Mechislav,Biology,66
63162,Prokhorov Ludwig,English,45
63163,Sukhanov Arsen,Health,66
63164,Veselov Anton,Art,34
63165,Bespalov Mitrofan,Geometry,66
63166,Bespalov Mitrofan,English,78
63167,Boris Kulikov,Health,33
63168,Ilyin Mechislav,English,45
63169,Lobanov Ernest,Geometry,66
63170,Komissarov Klim,Health,33
63171,Prokhorov Ludwig,Biology,66
63172,Boris Kulikov,Geometry,66
63173,Lobanov Ernest,English,33
63174,Stepanov Gordey,Health,34
63175,Veselov Anton,Algebra,23
63176,Veselov Anton,Biology,23
63177,Sukhanov Arsen,English,66
63178,Stepanov Gordey,Geography,34
63179,Veselov Anton,Geometry,66
63180,Sukhanov Arsen,Biology,45
63181,Bespalov Mitrofan,Geography,34
63182,Rusakov Yuri,Chemistry,66
63183,Komissarov Klim,Geography,34
63184,Veselov Anton,History,34
63185,Bespalov Mitrofan,Art,34
63186,Prokhorov Ludwig,Chemistry,23
63187,Komissarov Klim,Chemistry,33
63188,Komissarov Klim,History,33
63189,Rusakov Yuri,Geography,45
63190,Lobanov Ernest,Geometry,34
63191,Veselov Anton,Biology,78
63192,Stepanov Gordey,English,78
63193,Veselov Anton,Chemistry,45
63194,Lobanov Ernest,Geography,45
63195,Stepanov Gordey,History,23
63196,Boris Kulikov,English,23
63197,Veselov Anton,English,33
63198,Prokhorov Ludwig,Geometry,66
63199,Prokhorov Ludwig,Chemistry,45
63200,Lobanov Ernest,Health,66
63201,Sukhanov Arsen,Biology,66
63202,Veselov Anton,Geometry,23
63203,Lobanov Ernest,PE,45
63204,Bespalov Mitrofan,Algebra,34
63205,Bespalov Mitrofan,Art,66
63206,Lobanov Ernest,English,34
63207,Lobanov Ernest,Biology,34
63208,Komissarov Klim,English,78
63209,Ilyin Mechislav,English,45
63210,Komissarov Klim,PE,78
63211,Rusakov Yuri,PE,23
63212,Lobanov Ernest,Chemistry,33
63213,Lobanov Ernest,Biology,78
63214,Veselov Anton,PE,23
63215,Bespalov Mitrofan,History,33
63216,Prokhorov Ludwig,Biology,23
63217,Sukhanov Arsen,Chemistry,66
63218,Lobanov Ernest,Health,23
63219,Bespalov Mitrofan,Geography,45
63220,Lobanov Ernest,Art,78
63221,Boris Kulikov,Biology,34
63222,Stepanov Gordey,Art,34
63223,Rusakov Yuri,Health,66
63224,Stepanov Gordey,Geometry,78
63225,Bespalov Mitrofan,English,33
63226,Stepanov Gordey,Art,23
63227,Bespalov Mitrofan,PE,78
63228,Sukhanov Arsen,PE,23
63229,Komissarov Klim,English,78
63230,Sukhanov Arsen,Geometry,45
63231,Ilyin Mechislav,Health,78
63232,Veselov Anton,Health,45
63233,Stepanov Gordey,PE,45
63234,Prokhorov Ludwig,Geometry,23
63235,Ilyin Mechislav,Biology,45
63236,Lobanov Ernest,Geometry,33
63237,Sukhanov Arsen,PE,33
63238,Sukhanov Arsen,Geography,78
63239,Veselov Anton,Geography,33
63240,Rusakov Yuri,Algebra,45
63241,Boris Kulikov,Algebra,78
63242,Sukhanov Arsen,Geometry,66
63243,Veselov Anton,Geography,45
63244,Ilyin Mechislav,Health,78
63245,Bespalov Mitrofan,Biology,33
63246,Lobanov Ernest,Biology,45
63247,Bespalov Mitrofan,Biology,66
63248,Boris Kulikov,Health,45
63249,Prokhorov Ludwig,Art,78
63250,Veselov Anton,Geometry,78
63251,Prokhorov Ludwig,Health,34
63252,Veselov Anton,Algebra,45
63253,Prokhorov Ludwig,Biology,23
63254,Bespalov Mitrofan,English,78
63255,Ilyin Mechislav,Art,78
63256,Komissarov Klim,Algebra,33
63257,Bespalov Mitrofan,Algebra,33
63258,Lobanov Ernest,Chemistry,45
63259,Bespalov Mitrofan,Health,33
63260,Rusakov Yuri,Geography,23
63261,Lobanov Ernest,Health,66
63262,Rusakov Yuri,Algebra,34
63263,Komissarov Klim,Geography,78
63264,Lobanov Ernest,Algebra,34
63265,Veselov Anton,Health,45
63266,Lobanov Ernest,Algebra,23
63267,Stepanov Gordey,History,78
63268,Bespalov Mitrofan,History,23
63269,Boris Kulikov,Chemistry,33
63270,Komissarov Klim,PE,33
63271,Prokhorov Ludwig,Geometry,45
63272,Veselov Anton,History,45
63273,Komissarov Klim,History,78
63274,Komissarov Klim,Health,23
63275,Sukhanov Arsen,History,34
63276,Komissarov Klim,Chemistry,23
63277,Veselov Anton,History,45
63278,Bespalov Mitrofan,Geometry,45
63279,Rusakov Yuri,Geography,66
63280,Komissarov Klim,Biology,45
63281,Ilyin Mechislav,Health,23
63282,Bespalov Mitrofan,Art,33
63283,Rusakov Yuri,Health,34
63284,Veselov Anton,Art,78
63285,Rusakov Yuri,Algebra,78
63286,Ilyin Mechislav,English,34
63287,Stepanov Gordey,English,34
63288,Bespalov Mitrofan,PE,34
63289,Ilyin Mechislav,Biology,34
63290,Boris Kulikov,English,78
63291,Boris Kulikov,Health,45
63292,Rusakov Yuri,Chemistry,34
63293,Boris Kulikov,Algebra,45
63294,Lobanov Ernest,Geography,45
63295,Ilyin Mechislav,Health,45
63296,Ilyin Mechislav,Art,23
63297,Ilyin Mechislav,English,78
63298,Bespalov Mitrofan,English,66
63299,Lobanov Ernest,English,66
63300,Stepanov Gordey,PE,66
63301,Komissarov Klim,Art,33
63302,Lobanov Ernest,History,33
63303,Rusakov Yuri,Geometry,45
63304,Sukhanov Arsen,Chemistry,33
63305,Komissarov Klim,Geography,66
63306,Prokhorov Ludwig,PE,78
63307,Prokhorov Ludwig,Geometry,78
63308,Stepanov Gordey,Algebra,66
63309,Sukhanov Arsen,Health,33
63310,Bespalov Mitrofan,English,66
63311,Komissarov Klim,Art,34
63312,Boris Kulikov,Art,33
63313,Prokhorov Ludwig,Geometry,66
63314,Prokhorov Ludwig,PE,23
63315,Bespalov Mitrofan,Art,78
63316,Lobanov Ernest,Chemistry,66
63317,Veselov Anton,Algebra,23
63318,Ilyin Mechislav,PE,33
63319,Lobanov Ernest,English,34
63320,Rusakov Yuri,Chemistry,34
63321,Sukhanov Arsen,Chemistry,78
63322,Boris Kulikov,Geometry,78
63323,Prokhorov Ludwig,Algebra,33
63324,Rusakov Yuri,Health,78
63325,Prokhorov Ludwig,Health,45
63326,Lobanov Ernest,Chemistry,66
63327,Bespalov Mitrofan,Algebra,23
63328,Prokhorov Ludwig,Geometry,33
63329,Komissarov Klim,Chemistry,33
63330,Bespalov Mitrofan,PE,45
63331,Prokhorov Ludwig,Geometry,33
63332,Bespalov Mitrofan,PE,23
63333,Komissarov Klim,Geometry,23
63334,Boris Kulikov,Art,78
63335,Ilyin Mechislav,Biology,33
63336,Prokhorov Ludwig,Algebra,78
63337,Stepanov Gordey,Health,34
63338,Komissarov Klim,Chemistry,78
63339,Ilyin Mechislav,Geography,45
63340,Bespalov Mitrofan,Chemistry,33
63341,Boris Kulikov,Biology,34
63342,Ilyin Mechislav,Health,34
63343,Boris Kulikov,Biology,66
63344,Sukhanov Arsen,Art,45
63345,Prokhorov Ludwig,Geometry,34
63346,Sukhanov Arsen,English,33
63347,Veselov Anton,Geometry,33
63348,Sukhanov Arsen,PE,78
