id,fullname,subject,age
12406,Veselov Anton,Biology,78
12407,Bespalov Mitrofan,History,34
12408,Bespalov Mitrofan,Algebra,66
12409,Sukhanov Arsen,English,66
12410,Veselov Anton,PE,66
12411,Ilyin Mechislav,Geography,45
12412,Veselov Anton,Biology,66
12413,Bespalov Mitrofan,PE,66
12414,Komissarov Klim,Chemistry,45
12415,Stepanov Gordey,Chemistry,78
12416,Sukhanov Arsen,English,45
12417,Rusakov Yuri,PE,33
12418,Ilyin Mechislav,History,45
12419,Boris Kulikov,Algebra,34
12420,Rusakov Yuri,English,33
12421,Komissarov Klim,English,34
12422,Sukhanov Arsen,Health,23
12423,Boris Kulikov,Geography,34
12424,Veselov Anton,PE,33
12425,Prokhorov Ludwig,Chemistry,23
12426,Rusakov Yuri,Algebra,45
12427,Ilyin Mechislav,Geometry,34
12428,Prokhorov Ludwig,Chemistry,34
12429,Stepanov Gordey,Geometry,45
12430,Veselov Anton,History,78
12431,Lobanov Ernest,Algebra,23
12432,Rusakov Yuri,Geometry,66
12433,Ilyin Mechislav,Art,23
12434,Bespalov Mitrofan,PE,34
12435,Ilyin Mechislav,Art,34
12436,Veselov Anton,Algebra,23
12437,Komissarov Klim,Art,34
12438,Prokhorov Ludwig,Geography,66
12439,Rusakov Yuri,Geometry,78
12440,Boris Kulikov,Biology,78
12441,Bespalov Mitrofan,Geometry,45
12442,Bespalov Mitrofan,PE,66
12443,Lobanov Ernest,Geometry,45
12444,Ilyin Mechislav,English,34
12445,Komissarov Klim,Geography,45
12446,Veselov Anton,Chemistry,78
12447,Veselov Anton,Biology,45
12448,Komissarov Klim,English,45
12449,Komissarov Klim,Art,23
12450,Lobanov Ernest,Health,34
12451,Lobanov Ernest,English,66
12452,Prokhorov Ludwig,Health,33
12453,Prokhorov Ludwig,Geography,78
12454,Sukhanov Arsen,Algebra,33
12455,Lobanov Ernest,Chemistry,45
12456,Veselov Anton,Health,34
12457,Sukhanov Arsen,Algebra,33
12458,Boris Kulikov,Geometry,34
12459,Stepanov Gordey,Chemistry,78
12460,Boris Kulikov,Chemistry,66
12461,Prokhorov Ludwig,Health,66
12462,Lobanov Ernest,Geography,34
12463,Sukhanov Arsen,Geometry,66
12464,Prokhorov Ludwig,English,66
12465,Sukhanov Arsen,Geometry,78
12466,Komissarov Klim,Art,34
12467,Veselov Anton,PE,33
12468,Stepanov Gordey,Chemistry,45
12469,Ilyin Mechislav,Geography,45
12470,Lobanov Ernest,Geography,33
12471,Komissarov Klim,Algebra,78
12472,Komissarov Klim,Geography,78
12473,Ilyin Mechislav,Health,66
12474,Ilyin Mechislav,Geometry,78
12475,Sukhanov Arsen,English,23
12476,Stepanov Gordey,Geography,34
12477,Boris Kulikov,Algebra,78
12478,Veselov Anton,Geometry,23
12479,Stepanov Gordey,Geography,33
12480,Komissarov Klim,History,34
12481,Prokhorov Ludwig,Algebra,34
12482,Rusakov Yuri,History,33
12483,Ilyin Mechislav,Geography,34
12484,Boris Kulikov,Chemistry,23
12485,Komissarov Klim,Art,33
12486,Sukhanov Arsen,Art,66
12487,Veselov Anton,History,34
12488,Lobanov Ernest,Geography,23
12489,Komissarov Klim,PE,33
12490,Ilyin Mechislav,English,34
12491,Bespalov Mitrofan,Art,66
12492,Bespalov Mitrofan,Algebra,23
12493,Veselov Anton,English,45
12494,Komissarov Klim,Geography,34
12495,Veselov Anton,Geometry,45
12496,Lobanov Ernest,Geography,23
12497,Komissarov Klim,Art,33
12498,Stepanov Gordey,History,34
12499,Veselov Anton,Biology,23
12500,Ilyin Mechislav,History,66
12501,Veselov Anton,Health,78
12502,Sukhanov Arsen,Health,78
12503,Stepanov Gordey,Art,34
12504,Bespalov Mitrofan,History,45
12505,Komissarov Klim,Geometry,78
12506,Veselov Anton,English,66
12507,Lobanov Ernest,Biology,33
12508,Boris Kulikov,Art,33
12509,Ilyin Mechislav,Algebra,33
12510,Boris Kulikov,Geography,45
12511,Veselov Anton,Art,23
12512,Lobanov Ernest,History,66
12513,Bespalov Mitrofan,Geometry,66
12514,Stepanov Gordey,History,33
12515,Rusakov Yuri,Art,78
12516,Bespalov Mitrofan,Algebra,78
12517,Lobanov Ernest,Health,66
12518,Ilyin Mechislav,Geometry,45
12519,Stepanov Gordey,History,23
12520,Bespalov Mitrofan,Biology,45
12521,Boris Kulikov,Chemistry,23
12522,Prokhorov Ludwig,Geography,45
12523,Veselov Anton,Biology,45
12524,Rusakov Yuri,History,66
12525,Veselov Anton,PE,33
12526,Boris Kulikov,Art,34
12527,Veselov Anton,Geography,34
12528,Sukhanov Arsen,PE,66
12529,Boris Kulikov,Art,23
12530,Boris Kulikov,History,34
12531,Prokhorov Ludwig,Health,33
12532,Komissarov Klim,Chemistry,23
12533,Boris Kulikov,History,23
12534,Stepanov Gordey,English,66
12535,Stepanov Gordey,Algebra,66
12536,Veselov Anton,Biology,45
12537,Komissarov Klim,Chemistry,45
12538,Stepanov Gordey,Geography,45
12539,Ilyin Mechislav,Geography,23
12540,Ilyin Mechislav,Art,33
12541,Komissarov Klim,History,33
12542,Ilyin Mechislav,History,78
12543,Stepanov Gordey,Geography,23
12544,Bespalov Mitrofan,Health,33
12545,Rusakov Yuri,Art,34
12546,Komissarov Klim,Chemistry,66
12547,Veselov Anton,Geometry,66
12548,Bespalov Mitrofan,English,23
12549,Rusakov Yuri,Geography,78
12550,Ilyin Mechislav,Biology,66
12551,Sukhanov Arsen,PE,45
12552,Komissarov Klim,Art,45
12553,Rusakov Yuri,Geography,78
12554,Lobanov Ernest,Biology,45
12555,Sukhanov Arsen,Art,23
12556,Prokhorov Ludwig,Health,33
12557,Lobanov Ernest,Art,78
12558,Ilyin Mechislav,Chemistry,33
12559,Stepanov Gordey,Art,33
12560,Lobanov Ernest,PE,33
12561,Veselov Anton,Geometry,33
12562,Bespalov Mitrofan,English,66
12563,Stepanov Gordey,PE,34
12564,Prokhorov Ludwig,Geography,45
12565,Ilyin Mechislav,Algebra,23
12566,Komissarov Klim,Chemistry,78
12567,Veselov Anton,Health,45
12568,Bespalov Mitrofan,Geometry,78
12569,Stepanov Gordey,Art,23
12570,Prokhorov Ludwig,English,34
12571,Komissarov Klim,English,23
12572,Boris Kulikov,English,45
12573,Prokhorov Ludwig,Art,45
12574,Lobanov Ernest,Geography,66
12575,Prokhorov Ludwig,Algebra,23
12576,Stepanov Gordey,Health,33
12577,Veselov Anton,PE,45
12578,Sukhanov Arsen,English,78
12579,Stepanov Gordey,PE,34
12580,Komissarov Klim,PE,33
12581,Komissarov Klim,PE,23
12582,Veselov Anton,History,34
12583,Sukhanov Arsen,English,23
12584,Bespalov Mitrofan,Geography,78
12585,Stepanov Gordey,Algebra,78
12586,Boris Kulikov,Biology,23
12587,Stepanov Gordey,Health,23
12588,Komissarov Klim,Algebra,23
12589,Komissarov Klim,History,34
12590,Prokhorov Ludwig,Algebra,23
12591,Ilyin Mechislav,History,78
12592,Rusakov Yuri,Biology,23
12593,Rusakov Yuri,PE,78
12594,Stepanov Gordey,Algebra,33
12595,Bespalov Mitrofan,History,33
12596,Stepanov Gordey,Chemistry,23
12597,Veselov Anton,Chemistry,45
12598,Rusakov Yuri,Chemistry,78
12599,Bespalov Mitrofan,Health,66
12600,Boris Kulikov,Geography,34
12601,Sukhanov Arsen,Geography,33
12602,Veselov Anton,PE,45
12603,Sukhanov Arsen,History,66
12604,Ilyin Mechislav,Biology,78
12605,Komissarov Klim,Health,45
12606,Sukhanov Arsen,Art,78
12607,Sukhanov Arsen,Geography,23
12608,Stepanov Gordey,Algebra,45
12609,Bespalov Mitrofan,PE,23
12610,Bespalov Mitrofan,Biology,23
12611,Lobanov Ernest,Art,23
12612,Komissarov Klim,Algebra,23
12613,Veselov Anton,Geography,66
12614,Ilyin Mechislav,Algebra,23
12615,Ilyin Mechislav,Art,78
12616,Stepanov Gordey,PE,45
12617,Ilyin Mechislav,English,45
12618,Lobanov Ernest,Geography,34
12619,Stepanov Gordey,Chemistry,23
12620,Ilyin Mechislav,PE,34
12621,Komissarov Klim,PE,23
12622,Komissarov Klim,Geometry,34
12623,Lobanov Ernest,Health,45
12624,Sukhanov Arsen,History,23
12625,Komissarov Klim,Art,33
12626,Veselov Anton,Geography,66
12627,Stepanov Gordey,Algebra,34
12628,Bespalov Mitrofan,Algebra,66
12629,Boris Kulikov,Health,23
12630,Rusakov Yuri,English,45
12631,Veselov Anton,Algebra,45
12632,Boris Kulikov,Art,34
12633,Bespalov Mitrofan,Art,23
12634,Veselov Anton,English,78
12635,Boris Kulikov,Art,23
12636,Veselov Anton,Art,33
12637,Ilyin Mechislav,Biology,66
12638,Stepanov Gordey,History,66
12639,Veselov Anton,Art,34
12640,Lobanov Ernest,Art,66
12641,Stepanov Gordey,Algebra,33
12642,Veselov Anton,History,66
12643,Boris Kulikov,Algebra,34
12644,Prokhorov Ludwig,History,33
12645,Rusakov Yuri,Biology,23
12646,Bespalov Mitrofan,Geography,66
12647,Prokhorov Ludwig,Geography,45
12648,Komissarov Klim,Geography,78
12649,Bespalov Mitrofan,Biology,78
12650,Lobanov Ernest,Geometry,34
12651,Sukhanov Arsen,History,34
12652,Lobanov Ernest,Biology,23
12653,Bespalov Mitrofan,Health,33
12654,Lobanov Ernest,History,34
12655,Rusakov Yuri,Algebra,33
12656,Rusakov Yuri,History,23
12657,Prokhorov Ludwig,History,23
12658,Komissarov Klim,Art,23
12659,Komissarov Klim,Algebra,33
12660,Komissarov Klim,History,23
12661,Ilyin Mechislav,PE,23
12662,Veselov Anton,PE,34
12663,Rusakov Yuri,English,34
12664,Sukhanov Arsen,Health,66
12665,Rusakov Yuri,Biology,45
12666,Stepanov Gordey,Geography,23
12667,Lobanov Ernest,Art,33
12668,Ilyin Mechislav,Art,45
12669,Rusakov Yuri,Geometry,45
12670,Stepanov Gordey,Art,78
12671,Veselov Anton,Chemistry,66
12672,Bespalov Mitrofan,History,66
12673,Ilyin Mechislav,Art,34
12674,Rusakov Yuri,Health,33
12675,Stepanov Gordey,History,78
12676,Lobanov Ernest,English,66
12677,Bespalov Mitrofan,English,23
12678,Bespalov Mitrofan,Art,45
12679,Komissarov Klim,Geometry,66
12680,Lobanov Ernest,Biology,78
12681,Rusakov Yuri,Geometry,78
12682,Bespalov Mitrofan,History,33
12683,Veselov Anton,Chemistry,33
12684,Bespalov Mitrofan,Geometry,33
12685,Rusakov Yuri,Algebra,33
12686,Boris Kulikov,History,78
12687,Ilyin Mechislav,English,78
12688,Lobanov Ernest,Chemistry,66
12689,Ilyin Mechislav,History,78
12690,Sukhanov Arsen,Biology,78
12691,Sukhanov Arsen,Geometry,66
12692,Bespalov Mitrofan,Health,34
12693,Sukhanov Arsen,English,34
12694,Lobanov Ernest,English,34
12695,Stepanov Gordey,Health,45
12696,Sukhanov Arsen,Art,78
12697,Prokhorov Ludwig,Algebra,66
12698,Stepanov Gordey,History,66
12699,Veselov Anton,English,78
12700,Stepanov Gordey,History,34
12701,Komissarov Klim,Geography,78
12702,Komissarov Klim,English,34
12703,Stepanov Gordey,Chemistry,33
12704,Prokhorov Ludwig,English,33
12705,Komissarov Klim,Geography,34
12706,Sukhanov Arsen,PE,45
12707,Veselov Anton,Biology,45
12708,Veselov Anton,Geography,78
12709,Prokhorov Ludwig,Chemistry,66
12710,Veselov Anton,Geography,33
12711,Bespalov Mitrofan,Chemistry,45
12712,Veselov Anton,Chemistry,66
12713,Boris Kulikov,PE,33
12714,Lobanov Ernest,Chemistry,66
12715,Lobanov Ernest,Health,23
12716,Stepanov Gordey,Algebra,33
12717,Lobanov Ernest,Geometry,23
12718,Ilyin Mechislav,Art,23
12719,Komissarov Klim,History,34
12720,Boris Kulikov,Geometry,78
12721,Komissarov Klim,Biology,45
12722,Veselov Anton,Art,34
12723,Lobanov Ernest,History,78
12724,Komissarov Klim,History,34
12725,Prokhorov Ludwig,PE,66
12726,Boris Kulikov,Algebra,66
12727,Ilyin Mechislav,Geography,78
12728,Stepanov Gordey,Algebra,66
12729,Bespalov Mitrofan,PE,78
12730,Veselov Anton,Geography,33
12731,Bespalov Mitrofan,Health,33
12732,Komissarov Klim,Biology,78
12733,Veselov Anton,English,23
12734,Rusakov Yuri,Geography,78
12735,Veselov Anton,Art,66
12736,Stepanov Gordey,Algebra,78
12737,Lobanov Ernest,PE,66
12738,Komissarov Klim,Algebra,34
12739,Boris Kulikov,Chemistry,78
12740,Boris Kulikov,PE,78
12741,Boris Kulikov,Chemistry,33
12742,Bespalov Mitrofan,Biology,78
12743,Ilyin Mechislav,History,45
12744,Bespalov Mitrofan,Geometry,23
12745,Komissarov Klim,History,34
12746,Veselov Anton,Biology,66
12747,Veselov Anton,Algebra,66
12748,Veselov Anton,Algebra,23
12749,Stepanov Gordey,Chemistry,45
12750,Prokhorov Ludwig,Algebra,66
12751,Veselov Anton,History,23
12752,Prokhorov Ludwig,Biology,78
12753,Boris Kulikov,PE,34
12754,Lobanov Ernest,Geography,78
12755,Stepanov Gordey,Geometry,33
12756,Prokhorov Ludwig,Geometry,78
12757,Sukhanov Arsen,Geography,78
12758,Komissarov Klim,Geography,66
12759,Rusakov Yuri,Geometry,78
12760,Lobanov Ernest,PE,66
12761,Rusakov Yuri,Algebra,66
12762,Bespalov Mitrofan,Geography,66
12763,Sukhanov Arsen,Geometry,23
12764,Lobanov Ernest,PE,33
12765,Boris Kulikov,Algebra,23
12766,Lobanov Ernest,Biology,23
12767,Prokhorov Ludwig,PE,45
12768,Rusakov Yuri,PE,23
12769,Bespalov Mitrofan,English,33
12770,Ilyin Mechislav,Geometry,45
12771,Boris Kulikov,History,34
12772,Veselov Anton,PE,23
12773,Prokhorov Ludwig,English,78
12774,Stepanov Gordey,PE,34
12775,Ilyin Mechislav,Algebra,45
12776,Bespalov Mitrofan,Algebra,23
12777,Prokhorov Ludwig,English,33
12778,Bespalov Mitrofan,Art,34
12779,Komissarov Klim,Health,78
12780,Prokhorov Ludwig,Health,34
12781,Rusakov Yuri,Art,34
12782,Boris Kulikov,Geography,34
12783,Prokhorov Ludwig,Geometry,78
12784,Veselov Anton,Algebra,66
12785,Prokhorov Ludwig,Geography,34
12786,Lobanov Ernest,Geography,66
12787,Boris Kulikov,Geometry,23
12788,Boris Kulikov,PE,78
12789,Prokhorov Ludwig,PE,45
12790,Boris Kulikov,Geography,78
12791,Prokhorov Ludwig,Health,45
12792,Veselov Anton,Health,45
12793,Boris Kulikov,English,23
12794,Ilyin Mechislav,Biology,33
12795,Prokhorov Ludwig,Art,33
12796,Stepanov Gordey,Art,45
12797,Veselov Anton,Biology,78
12798,Prokhorov Ludwig,Art,34
12799,Ilyin Mechislav,Chemistry,78
12800,Bespalov Mitrofan,Chemistry,45
12801,Prokhorov Ludwig,Art,34
12802,Bespalov Mitrofan,Chemistry,33
12803,Sukhanov Arsen,Algebra,45
12804,Prokhorov Ludwig,Geography,34
12805,Prokhorov Ludwig,Algebra,33
12806,Veselov Anton,Biology,66
12807,Bespalov Mitrofan,Geography,45
12808,Sukhanov Arsen,Geometry,78
12809,Veselov Anton,Health,23
12810,Ilyin Mechislav,Biology,23
12811,Stepanov Gordey,Health,78
12812,Boris Kulikov,Algebra,34
12813,Prokhorov Ludwig,Art,45
12814,Veselov Anton,Art,78
12815,Boris Kulikov,English,45
12816,Sukhanov Arsen,Health,78
12817,Ilyin Mechislav,Biology,34
12818,Prokhorov Ludwig,Health,66
12819,Bespalov Mitrofan,PE,23
12820,Bespalov Mitrofan,Geography,23
12821,Lobanov Ernest,Biology,66
12822,Prokhorov Ludwig,Geography,45
12823,Boris Kulikov,Art,34
12824,Rusakov Yuri,English,34
12825,Sukhanov Arsen,Geography,33
12826,Ilyin Mechislav,PE,78
12827,Stepanov Gordey,Geometry,34
12828,Rusakov Yuri,Geometry,34
12829,Rusakov Yuri,History,34
12830,Rusakov Yuri,History,34
12831,Ilyin Mechislav,Biology,45
12832,Komissarov Klim,Algebra,66
12833,Prokhorov Ludwig,Chemistry,66
12834,Veselov Anton,PE,45
12835,Sukhanov Arsen,PE,66
12836,Boris Kulikov,Algebra,78
12837,Rusakov Yuri,PE,34
12838,Komissarov Klim,Algebra,34
12839,Ilyin Mechislav,PE,23
12840,Bespalov Mitrofan,Geometry,45
12841,Ilyin Mechislav,Biology,33
12842,Boris Kulikov,Geography,78
12843,Rusakov Yuri,Geometry,33
12844,Stepanov Gordey,Algebra,23
12845,Prokhorov Ludwig,Art,45
12846,Rusakov Yuri,Algebra,45
12847,Komissarov Klim,Art,66
12848,Boris Kulikov,Geometry,66
12849,Veselov Anton,Algebra,78
12850,Lobanov Ernest,Chemistry,78
12851,Prokhorov Ludwig,Art,45
12852,Komissarov Klim,Art,45
12853,Prokhorov Ludwig,PE,23
12854,Stepanov Gordey,Biology,33
12855,Bespalov Mitrofan,Geometry,34
12856,Rusakov Yuri,Geography,66
12857,Prokhorov Ludwig,PE,66
12858,Bespalov Mitrofan,Chemistry,23
12859,Lobanov Ernest,English,23
12860,Rusakov Yuri,Geometry,33
12861,Veselov Anton,English,33
12862,Prokhorov Ludwig,History,66
12863,Bespalov Mitrofan,History,34
12864,Bespalov Mitrofan,Health,78
12865,Komissarov Klim,Chemistry,66
12866,Rusakov Yuri,History,34
12867,Boris Kulikov,Biology,23
12868,Rusakov Yuri,Algebra,33
12869,Komissarov Klim,Art,66
12870,Komissarov Klim,Biology,45
12871,Komissarov Klim,Geography,78
12872,Veselov Anton,Biology,66
12873,Sukhanov Arsen,Biology,66
12874,Sukhanov Arsen,Chemistry,45
12875,Lobanov Ernest,Biology,78
12876,Bespalov Mitrofan,Chemistry,34
12877,Stepanov Gordey,Algebra,45
12878,Stepanov Gordey,Chemistry,33
12879,Boris Kulikov,Chemistry,33
12880,Boris Kulikov,History,45
12881,Veselov Anton,Chemistry,45
12882,Rusakov Yuri,Chemistry,78
12883,Boris Kulikov,History,34
12884,Sukhanov Arsen,Art,45
12885,Komissarov Klim,English,34
12886,Bespalov Mitrofan,Chemistry,66
12887,Komissarov Klim,Art,66
12888,Bespalov Mitrofan,English,78
12889,Boris Kulikov,English,33
12890,Boris Kulikov,History,66
12891,Rusakov Yuri,PE,33
12892,Sukhanov Arsen,History,34
12893,Sukhanov Arsen,Algebra,66
12894,Veselov Anton,Geometry,23
12895,Boris Kulikov,Art,66
12896,Veselov Anton,Algebra,66
12897,Rusakov Yuri,History,34
12898,Stepanov Gordey,Chemistry,45
12899,Bespalov Mitrofan,PE,66
12900,Rusakov Yuri,Biology,34
12901,Bespalov Mitrofan,Health,34
12902,Sukhanov Arsen,English,78
12903,Komissarov Klim,History,45
12904,Boris Kulikov,English,33
12905,Veselov Anton,PE,23
12906,Prokhorov Ludwig,Geography,78
12907,Komissarov Klim,Geometry,33
12908,Stepanov Gordey,Art,34
12909,Boris Kulikov,Geometry,23
12910,Ilyin Mechislav,PE,66
12911,Veselov Anton,English,66
12912,Boris Kulikov,History,66
12913,Rusakov Yuri,Geography,45
12914,Lobanov Ernest,Geography,78
12915,Sukhanov Arsen,Art,33
12916,Ilyin Mechislav,Art,33
12917,Prokhorov Ludwig,Biology,33
12918,Lobanov Ernest,History,45
12919,Ilyin Mechislav,Art,23
12920,Boris Kulikov,PE,45
12921,Ilyin Mechislav,Chemistry,66
12922,Bespalov Mitrofan,Geometry,34
12923,Stepanov Gordey,History,78
12924,Stepanov Gordey,Geography,34
12925,Rusakov Yuri,Biology,34
12926,Sukhanov Arsen,Algebra,34
12927,Ilyin Mechislav,Algebra,23
12928,Sukhanov Arsen,Algebra,45
12929,Stepanov Gordey,Art,23
12930,Sukhanov Arsen,Algebra,45
12931,Rusakov Yuri,Biology,23
12932,Veselov Anton,History,78
12933,Prokhorov Ludwig,Algebra,23
12934,Rusakov Yuri,History,33
12935,Prokhorov Ludwig,English,45
12936,Prokhorov Ludwig,PE,45
12937,Stepanov Gordey,Art,34
12938,Stepanov Gordey,PE,66
12939,Komissarov Klim,Biology,33
12940,Sukhanov Arsen,PE,23
12941,Rusakov Yuri,Art,66
12942,Rusakov Yuri,History,33
12943,Rusakov Yuri,Art,33
12944,Boris Kulikov,Geography,34
12945,Rusakov Yuri,PE,78
12946,Sukhanov Arsen,Geography,23
12947,Veselov Anton,PE,78
12948,Boris Kulikov,Chemistry,66
12949,Lobanov Ernest,Geography,78
12950,Lobanov Ernest,Geography,23
12951,Bespalov Mitrofan,History,34
12952,Veselov Anton,Health,45
12953,Stepanov Gordey,Geometry,45
12954,Prokhorov Ludwig,Geography,45
12955,Komissarov Klim,Biology,45
12956,Veselov Anton,History,34
12957,Lobanov Ernest,History,45
12958,Bespalov Mitrofan,History,34
12959,Prokhorov Ludwig,Biology,45
12960,Boris Kulikov,English,78
12961,Sukhanov Arsen,English,45
12962,Boris Kulikov,History,45
12963,Boris Kulikov,Art,78
12964,Rusakov Yuri,Chemistry,34
12965,Boris Kulikov,English,33
12966,Rusakov Yuri,English,34
12967,Komissarov Klim,English,66
12968,Komissarov Klim,Geometry,45
12969,Bespalov Mitrofan,Health,34
12970,Veselov Anton,English,23
12971,Veselov Anton,Chemistry,78
12972,Prokhorov Ludwig,PE,34
12973,Sukhanov Arsen,Algebra,33
12974,Veselov Anton,History,45
12975,Bespalov Mitrofan,Algebra,23
12976,Lobanov Ernest,Geography,23
12977,Lobanov Ernest,Geometry,66
12978,Ilyin Mechislav,Chemistry,34
12979,Stepanov Gordey,Geography,66
12980,Veselov Anton,Health,78
12981,Ilyin Mechislav,Geography,45
12982,Lobanov Ernest,Art,34
12983,Lobanov Ernest,Biology,33
12984,Prokhorov Ludwig,Algebra,33
12985,Lobanov Ernest,Algebra,23
12986,Sukhanov Arsen,Art,45
12987,Sukhanov Arsen,History,78
12988,Stepanov Gordey,Algebra,45
12989,Ilyin Mechislav,Algebra,34
12990,Komissarov Klim,Geometry,33
12991,Komissarov Klim,History,33
12992,Prokhorov Ludwig,Algebra,78
12993,Boris Kulikov,Health,66
12994,Ilyin Mechislav,Geometry,33
12995,Veselov Anton,Art,45
12996,Rusakov Yuri,Geometry,33
12997,Rusakov Yuri,Algebra,33
12998,Sukhanov Arsen,Geography,66
12999,Boris Kulikov,Health,23
13000,Veselov Anton,History,34
13001,Boris Kulikov,Biology,45
13002,Veselov Anton,Health,78
13003,Veselov Anton,Art,34
13004,Prokhorov Ludwig,PE,33
13005,Bespalov Mitrofan,Chemistry,78
13006,Bespalov Mitrofan,Biology,34
13007,Veselov Anton,PE,33
13008,Ilyin Mechislav,Geography,23
13009,Boris Kulikov,History,33
13010,Stepanov Gordey,Algebra,33
13011,Lobanov Ernest,Geometry,34
13012,Lobanov Ernest,Chemistry,33
13013,Ilyin Mechislav,Health,33
13014,Stepanov Gordey,Art,23
13015,Rusakov Yuri,History,78
13016,Veselov Anton,Algebra,78
13017,Ilyin Mechislav,History,23
13018,Stepanov Gordey,Geometry,66
13019,Ilyin Mechislav,PE,45
13020,Sukhanov Arsen,Health,66
13021,Bespalov Mitrofan,Biology,34
13022,Ilyin Mechislav,Biology,78
13023,Rusakov Yuri,Health,66
13024,Bespalov Mitrofan,PE,23
13025,Ilyin Mechislav,Biology,66
13026,Bespalov Mitrofan,PE,45
13027,Prokhorov Ludwig,Geometry,66
13028,Veselov Anton,Geography,78
13029,Lobanov Ernest,PE,34
13030,Veselov Anton,History,33
13031,Ilyin Mechislav,Biology,34
13032,Rusakov Yuri,English,66
13033,Stepanov Gordey,English,23
13034,Boris Kulikov,Chemistry,78
13035,Prokhorov Ludwig,Geometry,66
13036,Veselov Anton,Geometry,33
13037,Sukhanov Arsen,Geography,34
